InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
60_IRRAGIN_1476,60,1476,Jim Beam Traveler,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,16.05,150,2407.5,1
37_PAETHSMOUTH_3726,37,3726,Gilbeys Vodka Traveler,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,3.78,12,45.36,1
30_CULCHETH_8296,30,8296,Knob Creek Smoked Maple,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,21.7,6,130.2,1
78_EASTHAVEN_757,78,757,Jim Beam Rye,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,13.95,12,167.4,1
22_SHARNWICK_1355,22,1355,Knob Creek Bourbon,50mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,2.59,5,12.95,1
37_PAETHSMOUTH_2122,37,2122,Canadian Club 1858,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.8,12,93.6,1
16_LUNDY_4269,16,4269,Calico Jack Spiced Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,03-01-2024,06-01-2024,19-02-2024,9.22,5,46.1,1
1_HARDERSFIELD_4416,1,4416,Cruzan Coconut Flavored Rum,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,7.68,10,76.8,1
23_ARBINGTON_3351,23,3351,Pinnacle Whipped Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,13.27,4,53.08,1
54_GUTHRAM_1346,54,1346,Knob Creek Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,22.55,42,947.1,1
69_MOUNTMEND_3982,69,3982,Hornitos Reposado Tequila,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,14.38,10,143.8,1
72_HARDERSFIELD_6553,72,6553,Harveys Bristol Cream Sherry,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.74,1,7.74,2
67_EANVERNESS_2155,67,2155,McClelland Islay Single Malt,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,24.05,4,96.2,1
16_LUNDY_1476,16,1476,Jim Beam Traveler,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,03-01-2024,06-01-2024,19-02-2024,16.05,60,963,1
76_DONCASTER_1345,76,1345,Basil Hayden Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,28.45,8,227.6,1
22_SHARNWICK_1476,22,1476,Jim Beam Traveler,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,16.05,300,4815,1
78_EASTHAVEN_8497,78,8497,Kamora Coffee,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,7.51,11,82.61,1
15_WANBORNE_8066,15,8066,DeKuyper Triple Sec,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,7.13,6,42.78,1
38_GOULCREST_4269,38,4269,Calico Jack Spiced Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,9.22,5,46.1,1
30_CULCHETH_1375,30,1375,Jim Beam,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,11.5,12,138,1
69_MOUNTMEND_1375,69,1375,Jim Beam,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,11.5,24,276,1
69_MOUNTMEND_1379,69,1379,Jim Beam Traveler,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,11.41,11,125.51,1
38_GOULCREST_1397,38,1397,Jim Beam Kentucky Fire,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.76,24,258.24,1
30_CULCHETH_4678,30,4678,Courvoisier VS Cognac,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,16.78,12,201.36,1
76_DONCASTER_3253,76,3253,Gilbeys London Dry,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,9.08,17,154.36,1
50_MOUNTMEND_2155,50,2155,McClelland Islay Single Malt,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,24.05,5,120.25,1
7_STANMORE_2254,7,2254,Canadian Club Triple Aged,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,10.31,11,113.41,1
16_LUNDY_1348,16,1348,Knob Creek Bourbon,375mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,03-01-2024,06-01-2024,19-02-2024,11.84,12,142.08,1
37_PAETHSMOUTH_1476,37,1476,Jim Beam Traveler,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,16.05,18,288.9,1
23_ARBINGTON_1737,23,1737,Makers Mark,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,34.3,4,137.2,1
34_PITMERDEN_8497,34,8497,Kamora Coffee,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.51,9,67.59,1
1_HARDERSFIELD_3351,1,3351,Pinnacle Whipped Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,13.27,12,159.24,1
38_GOULCREST_1385,38,1385,Makers Mark,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,20.45,58,1186.1,1
67_EANVERNESS_2183,67,2183,McClelland Highland Single,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,14.61,12,175.32,1
69_MOUNTMEND_5826,69,5826,DeKuyper Razzmatazz,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,6.86,12,82.32,1
30_CULCHETH_1373,30,1373,Jim Beam Honey,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.36,36,372.96,1
50_MOUNTMEND_3997,50,3997,Hornitos Plata Tequila,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,14.05,10,140.5,1
76_DONCASTER_4806,76,4806,Leroux Blackberry Brandy,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,11.71,4,46.84,1
5_SUTTON_5391,5,5391,Kamora Coffee,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,12.02,9,108.18,1
50_MOUNTMEND_2788,50,2788,Laphroaig 10 Yr Single Malt,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,31.24,10,312.4,1
5_SUTTON_5457,5,5457,After Shock Hot & Cool Cinmn,50mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,1.54,10,15.4,1
76_DONCASTER_5713,76,5713,DeKuyper Sour Apple Pucker,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,11.19,4,44.76,1
76_DONCASTER_2156,76,2156,(RI) 1,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,26.92,6,161.52,1
34_PITMERDEN_2986,34,2986,Hibiki Harmony Japan Whiskey,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,51.96,6,311.76,1
26_KNIFE'S EDGE_1476,26,1476,Jim Beam Traveler,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,16.05,60,963,1
78_EASTHAVEN_1476,78,1476,Jim Beam Traveler,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,16.05,60,963,1
1_HARDERSFIELD_1345,1,1345,Basil Hayden Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,28.45,12,341.4,1
76_DONCASTER_1385,76,1385,Makers Mark,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,20.45,5,102.25,1
69_MOUNTMEND_5725,69,5725,DeKuyper Sour Apple Pucker,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.4,12,88.8,1
76_DONCASTER_4296,76,4296,Ronrico Silver Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,9.29,5,46.45,1
30_CULCHETH_1347,30,1347,Bakers Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,31.24,18,562.32,1
67_EANVERNESS_2821,67,2821,Auchentoshan American Oak,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,28.02,5,140.1,1
15_WANBORNE_1346,15,1346,Knob Creek Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,22.55,83,1871.65,1
18_FURNESS_3726,18,3726,Gilbeys Vodka Traveler,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,3.78,11,41.58,1
1_HARDERSFIELD_3706,1,3706,Pinnacle Citrus Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,13.07,6,78.42,1
1_HARDERSFIELD_1385,1,1385,Makers Mark,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,20.45,36,736.2,1
78_EASTHAVEN_2373,78,2373,Jim Beam Maple,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.29,12,123.48,1
54_GUTHRAM_3512,54,3512,Pinnacle Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,11.76,10,117.6,1
69_MOUNTMEND_1346,69,1346,Knob Creek Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,22.55,6,135.3,1
5_SUTTON_2373,5,2373,Jim Beam Maple,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,10.29,12,123.48,1
30_CULCHETH_1468,30,1468,Knob Creek Single Barrel Rsv,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,31.49,6,188.94,1
30_CULCHETH_2816,30,2816,Auchentoshan 12 Yr Sngle Mlt,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,34.61,6,207.66,1
5_SUTTON_1346,5,1346,Knob Creek Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,22.55,6,135.3,1
44_PORTHCRAWL_3221,44,3221,Pinnacle Raspberry Vodka,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,03-01-2024,06-01-2024,19-02-2024,7.93,1,7.93,1
76_DONCASTER_1737,76,1737,Makers Mark,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,34.3,16,548.8,1
5_SUTTON_3706,5,3706,Pinnacle Citrus Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,13.07,6,78.42,1
18_FURNESS_5251,18,5251,DeKuyper Buttershots Schnpps,50mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,0.72,10,7.2,1
16_LUNDY_5232,16,5232,DeKuyper Buttershots Schnaps,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,03-01-2024,06-01-2024,19-02-2024,10.71,6,64.26,1
76_DONCASTER_1396,76,1396,Old Crow,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,10.44,6,62.64,1
66_EANVERNESS_1382,66,1382,Makers 46,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,28.56,2,57.12,1
5_SUTTON_5232,5,5232,DeKuyper Buttershots Schnaps,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,10.71,6,64.26,1
16_LUNDY_5713,16,5713,DeKuyper Sour Apple Pucker,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,03-01-2024,06-01-2024,19-02-2024,11.19,6,67.14,1
76_DONCASTER_2839,76,2839,Ardmore Legacy Single Malt,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,27,6,162,1
69_MOUNTMEND_1378,69,1378,Jim Beam,375mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.08,20,141.6,1
15_WANBORNE_3696,15,3696,Gilbeys Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,7.6,18,136.8,1
16_LUNDY_2120,16,2120,Canadian Club,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,03-01-2024,06-01-2024,19-02-2024,12.21,35,427.35,1
5_SUTTON_3512,5,3512,Pinnacle Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,11.76,6,70.56,1
78_EASTHAVEN_1376,78,1376,Jim Beam,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,16.29,10,162.9,1
76_DONCASTER_4044,76,4044,Calico Jack Mango Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,9.62,6,57.72,1
67_EANVERNESS_5391,67,5391,Kamora Coffee,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,12.02,6,72.12,1
34_PITMERDEN_676,34,676,Pinnacle Whipped Vodka,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,8.65,8,69.2,1
22_SHARNWICK_1415,22,1415,Old Grand Dad,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.39,3,31.17,1
5_SUTTON_1373,5,1373,Jim Beam Honey,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,10.36,12,124.32,1
69_MOUNTMEND_4410,69,4410,Cruzan Mango Flavored Rum,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.93,12,95.16,1
52_GRAYCOTT_3696,52,3696,Gilbeys Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.6,6,45.6,1
7_STANMORE_5391,7,5391,Kamora Coffee,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,12.02,4,48.08,1
78_EASTHAVEN_1962,78,1962,Jim Beam Apple,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,11.02,36,396.72,1
47_PELLA'S WISH_5228,47,5228,DeKuyper Wh Cr de Menthe,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.02,12,84.24,1
47_PELLA'S WISH_8823,47,8823,Leroux Apricot Brandy,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,5.42,12,65.04,1
34_PITMERDEN_8808,34,8808,Salignac VS Cognac,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,13.95,13,181.35,1
78_EASTHAVEN_1347,78,1347,Bakers Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,31.24,18,562.32,1
78_EASTHAVEN_1373,78,1373,Jim Beam Honey,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.36,36,372.96,1
1_HARDERSFIELD_3982,1,3982,Hornitos Reposado Tequila,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,14.38,12,172.56,1
54_GUTHRAM_3231,54,3231,Pinnacle Tropical Punch Vdka,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.74,12,92.88,1
37_PAETHSMOUTH_1345,37,1345,Basil Hayden Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,28.45,6,170.7,1
37_PAETHSMOUTH_4199,37,4199,Sauza Blanco Tequila,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,16.92,6,101.52,1
30_CULCHETH_3997,30,3997,Hornitos Plata Tequila,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,14.05,11,154.55,1
38_GOULCREST_2373,38,2373,Jim Beam Maple,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.29,11,113.19,1
30_CULCHETH_5096,30,5096,DeKuyper Peachtree Schnapps,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,7.99,12,95.88,1
1_HARDERSFIELD_2254,1,2254,Canadian Club Triple Aged,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.31,12,123.72,1
18_FURNESS_5232,18,5232,DeKuyper Buttershots Schnaps,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,10.71,6,64.26,1
1_HARDERSFIELD_661,1,661,Red Stag by Jim Beam,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,9.99,12,119.88,1
50_MOUNTMEND_3951,50,3951,Hornitos Reposado Tequila,50mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,1.83,120,219.6,1
30_CULCHETH_3982,30,3982,Hornitos Reposado Tequila,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,14.38,12,172.56,1
50_MOUNTMEND_3726,50,3726,Gilbeys Vodka Traveler,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,3.78,17,64.26,1
34_PITMERDEN_3726,34,3726,Gilbeys Vodka Traveler,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,3.78,22,83.16,1
66_EANVERNESS_1385,66,1385,Makers Mark,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,20.45,7,143.15,1
50_MOUNTMEND_1382,50,1382,Makers 46,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,28.56,5,142.8,1
30_CULCHETH_1737,30,1737,Makers Mark,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,34.3,23,788.9,1
78_EASTHAVEN_4269,78,4269,Calico Jack Spiced Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,9.22,5,46.1,1
67_EANVERNESS_1385,67,1385,Makers Mark,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,20.45,23,470.35,1
78_EASTHAVEN_4296,78,4296,Ronrico Silver Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,9.29,6,55.74,1
69_MOUNTMEND_5096,69,5096,DeKuyper Peachtree Schnapps,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.99,7,55.93,1
67_EANVERNESS_1836,67,1836,Tyrconnell Irish Whiskey,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,21.73,6,130.38,1
76_DONCASTER_8023,76,8023,DeKuyper Triple Sec,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,3.28,12,39.36,1
69_MOUNTMEND_5391,69,5391,Kamora Coffee,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,12.02,6,72.12,1
76_DONCASTER_1239,76,1239,Booker's Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,39.99,6,239.94,1
1_HARDERSFIELD_2373,1,2373,Jim Beam Maple,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,10.29,12,123.48,1
37_PAETHSMOUTH_4416,37,4416,Cruzan Coconut Flavored Rum,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.68,12,92.16,1
34_PITMERDEN_5725,34,5725,DeKuyper Sour Apple Pucker,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,7.4,10,74,1
38_GOULCREST_1005,38,1005,Maker's Mark Combo Pack,375mL 2 Pk,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,03-01-2024,06-01-2024,19-02-2024,27.34,14,382.76,1
78_EASTHAVEN_3512,78,3512,Pinnacle Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,11.76,39,458.64,1
30_CULCHETH_1376,30,1376,Jim Beam,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,16.29,28,456.12,1
30_CULCHETH_2122,30,2122,Canadian Club 1858,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,7.8,12,93.6,1
50_MOUNTMEND_3368,50,3368,Pinnacle Grape Vodka,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,12.22,6,73.32,1
69_MOUNTMEND_1385,69,1385,Makers Mark,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,20.45,67,1370.15,1
29_AYLESBURY_4269,29,4269,Calico Jack Spiced Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,9.22,6,55.32,1
69_MOUNTMEND_3726,69,3726,Gilbeys Vodka Traveler,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,3.78,8,30.24,1
5_SUTTON_1476,5,1476,Jim Beam Traveler,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,16.05,30,481.5,1
69_MOUNTMEND_3404,69,3404,Skinnygirl Vodka,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,13.33,12,159.96,1
30_CULCHETH_3980,30,3980,Hornitos Reposado Tequila,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,31.99,6,191.94,1
78_EASTHAVEN_1345,78,1345,Basil Hayden Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,28.45,17,483.65,1
1_HARDERSFIELD_2839,1,2839,Ardmore Legacy Single Malt,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,27,6,162,1
1_HARDERSFIELD_8451,1,8451,Cruzan Aged Dark Rum,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,12.59,6,75.54,1
69_MOUNTMEND_757,69,757,Jim Beam Rye,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,13.95,12,167.4,1
1_HARDERSFIELD_1346,1,1346,Knob Creek Bourbon,750mL,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,22.55,18,405.9,1
22_SHARNWICK_2120,22,2120,Canadian Club,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,01-01-2024,06-01-2024,19-02-2024,12.21,3,36.63,1
50_MOUNTMEND_5391,50,5391,Kamora Coffee,1.75L,12546,JIM BEAM BRANDS COMPANY    ,8142,22-12-2023,02-01-2024,06-01-2024,19-02-2024,12.02,4,48.08,1
